account_age_days,reservation_count,cancellation_ratio,expired_ratio,avg_overstay_minutes,total_overstays,avg_hours_between_reservations,booking_hour,booking_weekday,is_anomaly
1019,4,0.08658975248766425,0.030580083459162244,0.19324185265489516,0,92.7230747640239,17,2,0
1589,14,0.01997840500728352,0.23252309280157357,3.346316530770152,2,46.41149821558123,10,3,0
1179,17,0.4744375335969433,0.0646015135763778,1.553960688295628,0,45.1993761166451,12,4,0
770,8,0.07842616394333944,0.14922846555397135,2.8647958090262344,1,164.55091694424976,18,2,0
1180,15,0.19608327747398802,0.32664584618834025,0.6168948761337963,0,142.7282120413504,7,4,0
46,2,0.14199910819290423,0.029902212186784884,2.8994450938091103,0,110.594831925837,15,4,0
161,15,0.15366880698551422,0.14120962915335944,0.030472063429205026,0,40.34263190192362,21,2,0
515,13,0.02670992914385651,0.07568565181474331,4.996694914623799,1,60.03139128293739,20,5,0
34,18,0.5079284294776089,0.311824601474261,11.880575972657324,2,0.3782933663710242,7,1,1
1191,4,0.5596846364342016,0.007103107247853859,21.341858537369312,0,149.79361758725403,14,5,0
1008,6,0.0855713236561704,0.2496827057264024,1.4615167868794006,0,27.022842389953077,20,1,0
1198,13,0.2009446327986399,0.031193179631268178,4.042883105094439,0,49.142264255035414,19,4,0
713,19,0.2704418436054513,0.3757175649690591,0.1604104748539108,1,94.96316076428249,19,2,0
1356,4,0.606859606037683,0.10794916330679143,4.520638249454898,2,144.74632174383527,19,2,0
1558,15,0.11818748085016102,0.049781305635697555,8.062978118296607,2,67.63008668375628,17,3,0
53,18,0.6034600442312184,0.36937753518716343,0.8368016163038885,1,1.6775936114844332,16,1,1
1438,15,0.05666803591591781,0.32072076566958213,1.2660078135457253,2,119.40211724253116,12,0,0
528,17,0.1326514505627552,0.022062530770732718,56.6695308758771,9,20.3441515583299,13,5,1
9,19,0.4709450411510563,0.2735553558685224,5.957947709853981,3,1.9892286213249775,13,4,1
166,15,0.2180330520882857,0.4378532935443966,71.92596237623323,12,29.188933593482577,17,1,1
388,15,0.2466667909928671,0.09415319161335557,6.013966908665307,0,171.89254760205495,15,2,0
1395,14,0.08067060002627409,0.02828614444708058,3.4486894796704757,0,33.35313138237164,16,5,0
519,17,0.18541068452060672,0.06034741178528508,5.858687673414135,0,189.5059764675327,10,6,0
13,16,0.4594925516255527,0.3760512976624,1.2076544441226835,1,1.9948189503310918,12,5,1
1382,18,0.13024571742515534,0.0949200635856742,18.449673919647257,1,105.76971405431352,10,6,0
800,7,0.21146819418149446,0.00798688458280518,4.454239213929952,1,64.9693182310621,7,2,0
53,17,0.8417932756817328,0.512168403395255,7.692624831570209,2,0.43349529573998835,13,6,1
1628,3,0.11810696899695587,0.18097224713754734,5.403923739853876,2,81.17810816337581,17,6,0
426,19,0.4621654855817379,0.10971661988256885,38.52343091231446,13,56.44949078909724,14,4,1
1772,12,0.08665836359589722,0.028122821559020548,0.8669468303662943,0,53.02354482370113,14,1,0
1069,9,0.11482594705794551,0.05230130058587563,2.9937218276938387,1,116.9894074201369,14,2,0
1563,1,0.08517279091625056,0.07458677715365991,9.67515407026874,0,49.405017749517995,19,4,0
170,19,0.25891672786092546,0.12104470288135263,6.516788558712744,0,104.71108388798898,9,0,0
1790,3,0.15848718744060583,0.003878998756917029,5.001237999679316,2,79.13087313839706,10,2,0
1698,18,0.1440614728128948,0.016629700777640227,5.989110770877589,0,172.60131404032165,18,4,0
783,4,0.26462595842673414,0.2832651136414651,8.655391045177263,2,93.49554367748118,9,0,0
216,13,0.20369895492750348,0.025447119551670956,101.05199735026773,8,28.12581048117773,21,0,1
693,7,0.06201805459440902,0.03437543144778454,9.05405408762382,1,127.5977812174426,9,3,0
1606,19,0.3389223247930562,0.12144184025325756,0.46067609399196846,1,57.45420006295781,15,0,0
845,12,0.2668963190647995,0.02459634347873345,4.192201101834913,0,99.42047499644613,17,6,0
1716,11,0.17023541248654347,0.14519661123555044,5.058919789888703,0,81.4362725208459,7,2,0
11,18,0.4550259136826882,0.27430824765504125,6.240754576302043,1,8.19887387957687,19,4,1
851,18,0.1577368202106354,0.06735060299675855,5.725813505523189,2,100.75112728823638,10,0,0
871,11,0.13456291113390217,0.0637330845773264,2.7768858301325725,2,176.67320973373057,8,4,0
1326,8,0.12264106241516806,0.01746094790619414,5.614549056180303,0,147.75822631025105,10,5,0
1153,9,0.1334569440066096,0.06032695604265058,0.747719559204823,0,95.9475538367863,8,1,0
1797,12,0.20543990552874386,0.3077961113573261,5.1280202810383875,0,157.06315414576,13,3,0
251,7,0.7215001195419689,0.8072015024724859,8.17374680926236,1,16.61710653694057,21,0,1
295,19,0.2016070962653515,0.12507195112991865,2.5682729515067577,1,64.582785000661,7,1,0
1767,11,0.07459154489796367,0.06999609218113834,7.160890113407427,1,89.89271916485592,14,3,0
187,18,0.12936698063793609,0.07978888843562038,2.4042617815882448,2,133.39037198467554,9,2,0
787,14,0.04156695666206257,0.01437590725162103,1.8530471910988486,0,100.78894323190619,21,3,0
1731,14,0.22485082616610177,0.17181841116705282,2.843129302854929,0,196.58582561093124,20,2,0
902,2,0.1382340239630842,0.02744147162173747,1.3845071223567131,1,115.8852556846235,14,2,0
1661,15,0.16695257833536037,0.44969536310341846,2.4545276327756835,0,58.71296544144114,15,1,0
53,19,0.7948322055233952,0.6595168997208551,10.905617807873973,1,1.3530460224014327,2,6,1
242,14,0.3759181648339686,0.02746398860996974,8.821023006672997,2,177.59998984570456,16,5,0
51,18,0.27177802892039815,0.025754947511886166,49.27237834757371,7,14.685302309821818,17,6,1
274,17,0.04553349981641111,0.21036533570825774,88.56759084327176,5,33.575690862509674,7,1,1
1734,13,0.03321564902368815,0.08286063673208982,11.678277259803627,2,30.472386557412143,7,0,0
716,15,0.07631542125793159,0.16148004159503188,1.3602614704544849,0,94.83360953345247,16,1,0
813,3,0.07952770278907573,0.05666458031968848,4.364041908353674,2,50.51747658712547,11,3,0
284,17,0.035440514770146155,0.2003734297482652,5.350539313575243,2,128.69140667830382,21,4,0
735,3,0.014134811578711168,0.18262597971160427,6.02284320291246,2,94.35000300971893,8,4,0
81,9,0.1270708468842569,0.18868473522473014,21.010289728260982,0,112.68805372342426,11,1,0
185,11,0.28882689710019105,0.10941051478502721,72.78982913792538,14,92.17186419014253,15,0,1
1469,8,0.27580311834940624,0.020031835013083244,0.49840761952141494,0,77.28482517618292,9,2,0
753,8,0.07693072897283743,0.2472027171006365,5.4101272999232854,0,69.60415306203846,7,0,0
57,17,0.40800057708380405,0.5142627731544815,0.8440321468995876,1,1.7934219474201347,14,5,1
1764,7,0.01669053435867686,0.035941203121184755,3.800532905911037,0,95.89867100376114,10,0,0
901,13,0.24054471443416917,0.06719988797298483,3.3734229307635197,2,104.58242075766336,9,6,0
51,19,0.7333652475039873,0.5987985904553218,0.622038918920047,2,0.3067845388718051,23,3,1
1781,5,0.05182630983361871,0.04163201263064457,15.374040825976758,0,111.62442753901087,10,6,0
871,9,0.07262548358812486,0.2527279223450114,0.6751501683703064,1,98.64754473369314,10,6,0
1577,18,0.10702357206046617,0.09013087172888495,3.828655581225184,2,78.14341887371828,12,2,0
291,19,0.2738716559831827,0.09404881303412446,60.290184947935124,12,57.13065293382961,15,6,1
739,8,0.15807600636121477,0.19511150957159779,2.35349378230666,0,50.32703209956963,21,4,0
297,15,0.751878071910607,0.2650225007668462,0.5687021229832949,1,15.395931677942444,0,4,1
109,17,0.3003885679226611,0.0033041214093710663,12.2915176413589,0,72.44353984799885,14,1,0
61,8,0.13934061614106735,0.302229041644292,4.564438931179196,1,119.91537405380761,11,4,0
433,12,0.037571613004822244,0.09829687005217051,56.99956526006156,12,22.91403321960136,19,0,1
469,1,0.10143055134813873,0.10482553628889026,5.356903563652081,1,71.23443048977131,14,6,0
1449,12,0.06022269633352371,0.005074403194990319,4.413766640380369,2,174.5822209652397,10,2,0
531,19,0.05102872610477822,0.08228577470021564,11.247894398859545,1,85.63086476003917,16,0,0
495,6,0.3541344048628614,0.17665097040701883,4.462074828287946,1,155.1196041706442,14,1,0
1383,10,0.16765660808516514,0.08945267973870524,8.765295476785086,2,42.08066894626999,15,6,0
231,13,0.08577000361922377,0.04992053693297089,2.721243339553353,0,172.85233823827576,20,2,0
41,15,0.34414723903758215,0.42500797461919393,1.7493577086780707,3,1.287063115441972,0,2,1
635,2,0.112032778678779,0.2970853264147573,6.185252793734677,2,212.18836083174196,8,4,0
904,19,0.08712722051881439,0.15706080372593084,7.74249633502361,2,123.06431766243584,16,4,0
1549,13,0.2752874978666959,0.08553769923734261,1.561206896859081,2,58.666987479398706,8,0,0
567,12,0.32756036111046366,0.014268738998866114,87.03385317601233,14,143.37344666028284,19,4,1
1110,12,0.3318648614768534,0.04220581011123201,1.3001993243173813,2,70.69867636719326,12,1,0
50,15,0.4159045929488656,0.4532678373453615,8.638833972948841,0,0.44408366628560103,4,4,1
1043,12,0.22534368846387887,0.1508752480510075,5.7864914867178925,2,59.09239872419231,9,5,0
669,18,0.19961824439816037,0.04476600457490222,25.224189539323614,2,87.67536688757396,8,5,0
505,16,0.10981967371305643,0.10771115047492807,9.635997082903382,0,166.35068290784284,16,4,0
1596,18,0.26165399859754085,0.38658373336819096,1.711761884521767,2,63.154060260592985,8,4,0
1585,10,0.2894463057528095,0.13390360696899986,7.060960703195356,0,138.45550881502237,7,1,0
1314,15,0.1313250939271074,0.031168077950767942,1.0541460525156439,2,107.04460079342779,17,0,0
894,10,0.1668571084914881,0.03253742233362566,1.2934691077528233,1,111.7307284905683,9,0,0
524,4,0.1413984655404391,0.027004530130345396,5.641107778185841,0,161.68714394032082,8,6,0
884,2,0.1757712619765083,0.11988550879140701,12.687513820952319,1,65.15317272666411,13,4,0
1510,9,0.0708215884593575,0.22877586692600407,7.8429378097945,1,111.64268903737495,7,5,0
190,15,0.04170425792620994,0.062469569410194575,4.335896921489995,0,211.81739377694288,12,2,0
472,11,0.12331587610034482,0.1462829061765512,3.440751074032204,2,92.42724283771933,8,4,0
924,2,0.09771090674905211,0.02812070630777905,2.001835540224338,0,74.68201190287786,18,3,0
245,17,0.02899299512331345,0.07070592359281308,1.7719441716853435,1,123.7496879950557,12,5,0
1787,3,0.09867896423609353,0.10948004969547949,4.8233972229721855,2,76.41537131111069,10,5,0
3,18,0.5996512291589069,0.4119147288578215,2.2918154042600576,3,0.26407880893163715,11,3,1
1503,7,0.03886398140075626,0.31382644859841946,4.98586825379634,2,237.04309596422792,13,3,0
605,16,0.0049489672931141895,0.0855831821591359,0.4483618279998471,0,177.59078876558,14,1,0
1686,16,0.16265319595566352,0.09307430919036278,0.304482732857456,0,114.92437091708345,21,0,0
1043,11,0.4120389138409139,0.007700327626642848,5.856687633084548,2,73.78431250554414,10,3,0
1756,1,0.06423364501015275,0.15369278341963202,8.870222747169384,0,152.8317987792806,9,5,0
579,15,0.14002631342693345,0.08033675362170425,74.9651078310269,6,46.55605865052992,19,5,1
810,10,0.06687297868158094,0.024844481983288882,8.205756920698548,1,59.13472192903014,14,3,0
1668,11,0.10132399771257809,0.0795897738717976,2.983567059001973,2,259.3049488939139,14,1,0
522,6,0.13502813821176146,0.18038722308699437,2.4504257650969454,0,77.42321191817433,15,4,0
1409,17,0.014344580727858736,0.060646099803486,7.335532009243535,1,54.46257500209966,17,4,0
50,16,0.8497331880482475,0.31828041613031915,7.475915752820118,1,1.350494703983822,18,3,1
1,18,0.7462072809182757,0.22781567863179872,3.142704184200396,2,1.0912679034461772,4,4,1
237,5,0.905243940190821,0.5964607577538368,1.9531421815722751,0,41.41591844503087,11,5,1
1639,12,0.28027041415581044,0.01798859401818725,9.843254067305008,0,32.95638615263763,21,3,0
81,18,0.37601481292932143,0.020576327359216596,93.94592306322367,13,12.778037922401701,20,5,1
189,13,0.19781084653010592,0.09454173080123658,147.09045139079478,6,57.238003626576486,13,1,1
752,18,0.35343057688586604,0.16433162190770834,5.041355474014801,1,55.719285228894826,16,4,0
1448,15,0.12765394276100017,0.03034712425881356,2.3944100234295504,2,64.5535763227464,14,0,0
1515,10,0.08966163645843317,0.12310475314097034,6.526030412047154,2,69.27171487600896,18,6,0
1112,16,0.1009972054905564,0.043253561718983896,5.203246975576463,0,97.21057833644521,8,3,0
240,13,0.10805272082191049,0.0029688214209349453,7.236092348063817,1,78.29419165800358,15,6,0
200,5,0.12666267054832786,0.21794428130708723,3.353599158769861,0,52.7189837885075,8,1,0
71,2,0.297014560228924,0.1571507386304287,1.0634968098720727,2,148.36108110448538,10,0,0
1460,3,0.1735385777537637,0.055359409288795326,8.117607097818205,1,261.4973547901338,13,4,0
216,9,0.400338724178813,0.07398046568494286,7.277410412041447,1,54.97400257592622,11,0,0
1330,18,0.14295067780303894,0.01598576163805035,6.536032716650041,2,122.55059855620566,19,1,0
1512,8,0.13252321082042898,0.07994377664589133,9.68614188498971,2,67.52628326245929,12,0,0
48,18,0.6624596735972894,0.6241135482506548,8.858729531637469,2,1.0344863115117315,11,4,1
40,15,0.7446740559588344,0.38150119877696587,0.20954015563974365,1,1.3835502589720734,8,3,1
630,7,0.05806622763590181,0.28226247475367683,2.340092124338954,1,262.01259326320405,10,1,0
461,11,0.16225961032535158,0.11139697269954045,1.9763614558664675,0,237.37875606805255,7,3,0
365,8,0.11974525413372453,0.229580552531478,7.191185628698963,1,14.30530431638903,12,3,0
298,17,0.23295524373823392,0.059320964214563586,10.120329918711986,2,36.739799101820076,21,3,0
32,16,0.674508668621204,0.20076342604698058,0.1361218686883885,1,1.2368273548968012,3,0,1
1409,16,0.14820059390654103,0.034300134914323384,0.7454739674825375,0,302.5517904208382,17,6,0
979,1,0.2915599240958828,0.07561280578511878,3.815501427820729,2,121.46930017702562,15,2,0
1451,1,0.13705496462630098,0.14631628856950632,7.902242499255826,0,142.82741994801142,20,4,0
1721,6,0.25081726870213955,0.14732687812146408,3.107936208096424,1,157.67437646137805,10,2,0
136,12,0.18769619901107454,0.013533056196758826,99.22789605279823,7,26.502107702374566,16,5,1
335,19,0.07812414612755761,0.13130133611949277,33.840256059096646,10,48.21029465029396,18,3,1
198,16,0.2502665488819365,0.011462454975360659,3.6606816290902398,1,52.004923406034884,21,6,0
1772,5,0.1504944179514857,0.11027617857610526,3.553110242277644,0,117.64742721468923,7,1,0
13,19,0.8448445557394081,0.4525353539440999,6.896269396335518,1,1.3745452120843515,12,1,1
1153,17,0.42072935711026993,0.010521704059400233,6.3562429103397315,1,35.213300172807024,20,2,0
727,7,0.5054338331180831,0.1876075831363969,4.1104144245644845,2,113.57363191632834,15,3,0
1578,12,0.12274159877772517,0.07499609509961279,2.15352568910587,1,58.76107039217446,9,1,0
1328,13,0.16873994995439778,0.16149117161191137,9.721001477652457,2,152.95910956007273,18,5,0
1522,8,0.37468577669108083,0.18514516213077614,5.946958309561479,0,97.51729714634598,15,1,0
167,14,0.5315273375158758,0.7304529590315603,1.635911565292619,1,7.983964610543071,14,4,1
961,9,0.3342557208748083,0.06612742796463258,13.648520866213405,1,111.88295092279837,13,4,0
940,15,0.11803752870345903,0.01445321802367461,4.028280128988814,0,66.38443227316952,9,4,0
549,4,0.31588577142547225,0.22628367687140477,7.672720289294067,1,174.2081181635915,9,6,0
229,12,0.4766162273808189,0.8294447188614871,0.0987282006471599,2,20.18296904279972,16,5,1
195,14,0.10209868323110874,0.3524303833947986,2.5797682712713774,2,159.669346139603,11,6,0
1619,1,0.21077908093846717,0.012975091473073562,2.537226252920301,2,98.3770736358752,13,5,0
333,9,0.4200389076452485,0.06222860481789363,5.043850176269286,1,145.22991074453796,8,4,0
845,12,0.04670679629932157,0.0021559967434269366,5.1143376716076485,2,28.94196104235784,18,5,0
931,5,0.20757038311597642,0.1980870200393158,7.202623091926776,2,70.64213137643813,7,2,0
969,2,0.15418724357611405,0.019322999820318994,3.5324027422926405,2,195.2634152355942,19,0,0
1536,10,0.07135029395160171,0.04423069797379241,11.89136343771436,0,85.87642810497782,18,5,0
629,12,0.06438735372925003,0.2386651699453479,11.303860493360174,2,83.17559767267547,17,4,0
903,18,0.2186333708176075,0.1564259278360161,8.571683032058854,1,69.00161411859752,11,6,0
1518,9,0.08237186453802031,0.028095263581159574,0.4017985429081535,2,99.99748997654592,18,0,0
701,3,0.10018919672333097,0.1504183306605732,1.0367508864469241,0,90.9340307014794,10,3,0
115,12,0.24940679263970447,0.022431260098876745,38.92087435619794,13,11.213765680163904,10,1,1
959,15,0.3196117036719618,0.18879544054309322,5.487446647818488,2,62.8449073590489,11,5,0
465,5,0.16378789253936787,0.15203490243080123,11.234464012901553,2,84.91912641096205,21,0,0
883,6,0.08871139495875668,0.12644333714470474,4.1863008401147646,2,124.0537218612856,15,1,0
684,9,0.12406783239977134,0.20389363169841077,0.5631943691633386,2,103.46212761326058,16,5,0
41,19,0.665619849595868,0.32464759430396367,1.2113578150455697,0,0.7210220108931699,8,0,1
95,14,0.22787264775719224,0.013327780474422594,0.305663559547196,1,74.0087500621299,17,4,0
1476,10,0.38707036403610606,0.10095634971664677,2.704452651603776,1,139.3643567577094,14,4,0
266,17,0.39385085008966264,0.7673926412917925,9.598852892006255,2,40.55063176077937,2,1,1
1019,6,0.3672879766881291,0.3899912529578775,3.3039507913063297,0,107.4536285791456,9,2,0
1780,5,0.0993597741463028,0.20182478424184425,22.766398903908797,2,132.06502223207391,18,3,0
463,3,0.14340455687079134,0.05197804910124858,4.4404631575373665,2,80.17060985551437,11,3,0
465,16,0.2043945870029799,0.16126259361077014,8.467835508183741,0,42.69603425950335,9,6,0
232,19,0.04997265286724583,0.1833769563783124,12.036615824541977,1,84.1870556951762,19,1,0
1386,16,0.08467878413548387,0.04874077723061391,0.969671306176725,2,98.10272636983987,18,1,0
192,8,0.6857390010010121,0.7454804979115269,1.070492027198311,2,52.973150696181946,9,2,1
129,8,0.41680588842358535,0.58541584415764,0.12637154733397293,1,3.6379310563181844,16,1,1
8,19,0.5403360623765116,0.6059098937101831,0.037238833291944946,1,0.9512695997948496,0,6,1
1243,19,0.09606558171498689,0.041281729990664366,1.3313648888057263,1,172.94995171263193,9,3,0
1396,19,0.271459158939374,0.04523194699181515,3.0470057667048933,2,77.45135305048174,20,0,0
1114,2,0.10334471880624005,0.08592265883039037,5.197572266248558,0,88.83501227716457,17,1,0
818,15,0.15221075570587492,0.03768643190888634,10.779940100634361,1,143.04920468283325,18,4,0
1001,10,0.19351228513005325,0.03010409881548732,3.399715922451342,1,108.45449570491803,14,0,0
985,2,0.21501740390306265,0.4093126329375498,18.10293852713107,0,80.8884701191816,12,3,0
1300,7,0.16862220325683352,0.14696535488739892,8.154647085208017,1,52.62930362346157,12,4,0
808,2,0.04823614879932724,0.11998758496245099,0.7246552167011439,0,80.76906189635325,8,6,0
1541,3,0.08279283934528532,0.13501874046965923,13.61230011620679,1,58.455248283113505,11,3,0
796,8,0.3417963049542883,0.05410291694505022,0.27296655302039413,1,68.2003903234942,8,5,0
322,7,0.005219684442864544,0.010968223945043414,3.403083098245089,0,86.93470516436557,16,6,0
149,16,0.08415227413341594,0.08189829597025101,4.681806571585982,0,63.94845781099857,7,3,0
226,16,0.04677200500366954,0.36351730276543454,75.7856601819319,10,64.72355646049147,15,1,1
323,11,0.6732808798665508,0.16268729790546274,4.142146601633701,2,78.97721386134963,17,1,0
380,19,0.1953008970767154,0.13959292817257365,5.865031333201583,1,91.42505933215782,8,2,0
273,16,0.2577209500088507,0.10612878624672188,7.1678966007752045,1,144.29935211512833,19,4,0
1584,10,0.06920358329978027,0.023874269081447196,4.995020065210289,0,125.94926915882647,9,4,0
1294,16,0.11102661323621688,0.014824046871571949,3.288166993990011,1,102.47548156000427,12,4,0
1360,17,0.07495260424540955,0.12003253018612871,13.430286530579732,2,170.07291013356823,17,6,0
1553,1,0.26808747463815524,0.0040848149178422935,5.019348520062718,0,152.431509742485,16,0,0
1249,6,0.2833168167740731,0.08002829946362569,1.8652758578757445,2,48.96680407382246,13,1,0
42,1,0.06886986239183243,0.055599370200423624,14.501213224666564,2,38.30231342726064,8,3,0
1375,16,0.19575123044989323,0.010245536834846764,3.538287622742618,1,168.55300538570197,8,1,0
452,8,0.08601689466699768,0.0199286804305417,5.4903011704724625,0,176.3526294450387,21,2,0
125,7,0.1349927310011307,0.16207417290778672,2.636939942990357,2,145.1119723048753,14,2,0
1581,11,0.12265445365800741,0.022858119526296475,1.9338359468782804,1,96.4844935300956,17,5,0
283,1,0.18583280868959418,0.011288934980406217,4.983565255816687,1,88.13124681506545,15,5,0
897,19,0.07742860754873639,0.2269863445251348,1.3241808365457441,2,85.75044538417629,7,6,0
68,9,0.1758110516130293,0.3088706402219643,1.279732549189163,0,63.94089029248339,11,1,0
272,13,0.30814286561905074,0.06408218661985302,71.08115104544302,10,16.134928583503527,12,5,1
554,15,0.018243883676608,0.011455938727617472,6.964378865345052,1,89.70958205892474,19,4,0
770,5,0.13741308700811838,0.18397055899165862,3.50614680791839,2,101.87006616406052,8,2,0
579,8,0.0488332475365427,0.0034904007854826874,0.4763200308830443,0,45.54423835624448,12,2,0
557,10,0.062115642684813864,0.05308313292897201,85.73390456622681,13,30.817365199847305,12,1,1
317,3,0.11448407707203033,0.38884237064511024,0.5766399177615683,0,112.22254365770623,11,5,0
827,8,0.21566865248898728,0.10441926251752849,4.005048716629688,1,81.17197462988428,11,5,0
329,7,0.08407769657223722,0.07461918646871465,11.17661684760797,1,91.87994727971173,20,0,0
142,11,0.18632867377772735,0.08678012649534789,15.553527023490282,0,48.99131853118672,11,1,0
26,15,0.8461069428739061,0.37477186361593007,2.1741058858908326,2,0.910656695828034,13,6,1
594,9,0.4787489306916642,0.479217712749527,12.343045687483269,0,61.260204569364475,12,4,0
264,18,0.044483739730214654,0.05993921210622375,35.16009929493205,8,28.049526102260856,9,3,1
1574,2,0.11330795003100426,0.034474196199097015,1.9241002694868166,2,80.30699718810061,9,0,0
201,6,0.18552842386448676,0.09958127564152193,3.6798260886240994,0,48.69830938800695,14,4,0
357,2,0.29391617128670483,0.08351331719585924,7.960278258472415,2,119.09906037081106,10,5,0
234,14,0.03872582184773895,0.1222829276081898,10.277003640823198,2,81.37160622868518,17,0,0
1550,9,0.05602857225552296,0.32198001072766286,10.650989008604919,2,69.94967250722281,12,2,0
14,16,0.6012419392422761,0.28023567693117196,2.281286727757173,0,1.8641266131199372,5,6,1
179,1,0.08895199240161601,0.149233704654721,5.787548552924887,1,130.02697719740806,15,6,0
876,12,0.10472424685960792,0.09962127728191213,9.23377947474788,2,98.09579297142143,16,1,0
531,12,0.12542904617566183,0.012398388661548061,4.367736757663298,0,103.05427164320294,9,5,0
321,12,0.21871027035384685,0.18295541135447996,103.70999453073455,14,21.781850146596607,9,5,1
798,19,0.12411270848565265,0.5597028174122375,9.697006833495008,1,26.72546538601107,14,6,0
787,6,0.17019023747822684,0.029687390119133378,1.365090950190024,1,42.728135117844346,19,1,0
441,12,0.07315621570432579,0.4736489786465119,10.244588792802132,2,56.620398533916244,13,4,0
8,15,0.8055699109095094,0.6009321236321201,3.514192426637705,0,0.8605280279707092,19,4,1
1544,9,0.0897092360584367,0.1077451032486583,8.985056346187525,0,141.09866247223715,7,0,0
1041,13,0.3032529310456243,0.12114944988205391,7.9885034713999366,0,141.44073585560918,17,6,0
3,16,0.5513006243918499,0.2059162673392722,4.055237289171741,1,1.2460872118239725,15,0,1
1041,4,0.02409085575336108,0.19035432378919445,1.4025583548398124,2,163.01355066907928,11,4,0
444,10,0.11638250358593119,0.04006296347006142,22.313918588955804,1,66.37056776369833,14,1,0
930,2,0.20781364564345453,0.022712405169825874,2.1324709033064893,2,108.33119109676028,8,1,0
1384,19,0.02057380068225562,0.09424585982557321,10.261973305912138,1,71.20380101418792,16,2,0
55,16,0.8079653580641748,0.1301293882474993,4.572190732087396,0,0.6639909454625655,0,5,1
798,5,0.2288408761668127,0.1864639351146191,3.4031699395560415,1,91.2338740960669,14,6,0
1073,16,0.18525342002280673,0.3213117320767444,2.4447201491612134,1,43.961420499716695,7,1,0
42,18,0.779640313633625,0.10652570312861588,7.751465614766616,1,0.6370512401305815,17,5,1
1240,2,0.17663205661634523,0.2529610931113297,5.65965131792414,1,238.9666867109907,20,2,0
984,16,0.16978512749202732,0.2038944662241253,1.6515121847608498,0,56.099784868436124,11,3,0
378,16,0.36395177112353483,0.10656339813727779,2.1773320583075413,1,56.76364131979895,10,3,0
198,6,0.33431223918580966,0.23012996201931485,3.3641458140582623,0,109.5511624535695,14,6,0
601,12,0.17094374080979557,0.1570481356847803,1.2630301399371824,0,120.30903421222524,20,2,0
1690,8,0.01077196506196609,0.19047419509625635,3.1190051958575906,2,59.43319323506649,8,1,0
1492,16,0.31202480371449953,0.1010058969085088,15.198349443321899,1,68.06348017017868,17,4,0
365,15,0.3823860978389308,0.1384165897649101,85.93338796222216,5,67.61766269617345,11,5,1
261,10,0.4632660341793277,0.7361051849206363,1.0088363070827504,0,15.37502929981282,20,1,1
1393,8,0.13958057988096134,0.2187575979493522,4.519578889699768,2,99.04721143633233,7,3,0
47,19,0.4325176236106811,0.4090852453624491,4.799489887413317,1,1.5529151024651013,3,5,1
15,16,0.48065853072476655,0.3129863206834625,5.0745826091062565,2,1.6226943125176294,10,0,1
109,13,0.17245064377668812,0.0629791664483617,40.822048318522874,12,48.8319928987489,16,5,1
48,17,0.07286589130530136,0.04737598210034072,15.890843781983214,1,54.47009866442006,20,2,0
34,17,0.2827590006668121,0.1070316401247437,91.13568348586008,5,8.63169162176169,20,3,1
1441,9,0.046294877518116714,0.28365322858028275,10.808614017523613,0,75.88147214965679,10,0,0
896,10,0.14661046573297443,0.05537154423134578,0.27756701431566816,2,96.44219758288884,12,2,0
938,12,0.32802373905330756,0.11671395392459524,0.7008822323986299,0,114.26624585532791,12,5,0
39,18,0.5660211729250059,0.31160296385134933,3.064482907919218,0,0.1651426490522364,17,4,1
789,12,0.21935596559610243,0.17711104294144364,1.5798539080525624,1,35.97530115179631,10,4,0
158,8,0.027500188863517266,0.006209141546130229,2.4552050429590557,1,73.17420269322521,12,4,0
50,15,0.5128729385629016,0.5220894849869351,2.1417751328201478,1,15.03797409520211,0,4,1
292,19,0.7299641750678133,0.7442151596688222,2.8415995439493917,2,39.75333044140277,12,4,1
1087,17,0.055594795151899815,0.3869011389180026,8.23700681106969,0,94.39836974419292,9,5,0
758,11,0.2403708451743196,0.01246983815272515,6.686970224481138,2,96.62043521522494,16,0,0
1553,14,0.14246579249244104,0.16503794620497234,14.43646389083892,0,152.23265139893383,15,5,0
841,16,0.22664635614431292,0.4115174405932044,19.124811318032844,2,41.53280942058798,8,4,0
571,12,0.10682847597504214,0.026310695176190342,4.51524813326491,1,66.89536366841108,20,6,0
1262,17,0.10717192721645659,0.002400793976373174,4.804297555403544,1,101.74252042185203,10,2,0
953,5,0.06962516830789853,0.07876420876364024,3.2081349655269245,0,118.088355221389,17,0,0
378,11,0.09043053281094282,0.06453223563483802,135.07063152702952,14,10.217818005125926,14,0,1
4,19,0.5278828394409948,0.46336634954339456,0.21245475853344203,1,1.371448966934961,6,3,1
121,11,0.029943291859671477,0.12754471685341537,4.235467414565504,2,118.01803575500843,16,0,0
1190,8,0.04038323833601376,0.08115399270539035,2.1074181118182094,1,77.57726715570713,17,2,0
729,9,0.2273665069675936,0.13048178185154152,9.77654332813032,2,118.61188050654285,14,5,0
301,14,0.3136386973328497,0.04456188359559132,5.863454991629234,2,62.16402825724217,12,1,0
1681,4,0.12263074032991728,0.0352654701904716,5.586532541519129,0,182.67333422703314,20,4,0
1420,19,0.0871417047632889,0.08346656194243951,0.23158507050016366,2,143.70245639076333,9,4,0
23,19,0.510367597999501,0.5011912572810836,2.313548977163962,2,0.2275415183188132,23,4,1
1709,4,0.2610230372274912,0.3851755718149227,5.792904234672741,1,260.34473497691783,14,5,0
